Symbol,Date,Company,Return,MKTCAP,TRI,TB90,PB,MktPrm
24,2012-08-01,Baluchistan wheels ltd,0.1044,170299,0.45498904,0.4,12.00,0.05498904
24,2012-09-01,Baluchistan wheels ltd,-0.010429,90569,0.391009726,0.4,8.00,-0.008990274
24,2012-10-01,Baluchistan wheels ltd,0.223493,134182,0.050001962,0.4,3.00,-0.349998038
24,2012-11-01,Baluchistan wheels ltd,0.283247,134622,0.095578448,0.4,12.00,-0.304421552
24,2012-12-01,Baluchistan wheels ltd,0.176456,160401,0.299685365,0.4,19.00,-0.100314635
25,2010-01-01,gadoon textile mills ltd,0.214806,165953,0.5832,0.39,2.00,0.1932
25,2010-02-01,gadoon textile mills ltd,0.11005,199213,0.683,0.39,1.00,0.293
25,2010-03-01,gadoon textile mills ltd,-0.031817,147554,0.25,0.39,3.00,-0.14
25,2010-04-01,gadoon textile mills ltd,0.036804,36150,0.72,0.39,2.00,0.33
25,2010-05-01,gadoon textile mills ltd,-0.199915,190393,0.654,0.39,16.00,0.264
25,2010-06-01,gadoon textile mills ltd,0.110973,218168,0.65,0.39,10.00,0.26
25,2010-07-01,gadoon textile mills ltd,0.165534,150253,254,0.39,4.00,253.61
25,2010-08-01,gadoon textile mills ltd,-0.163818,76177,0.6,0.39,14.00,0.21
25,2010-09-01,gadoon textile mills ltd,0.295438,106690,0.3,0.39,18.00,-0.09
25,2010-10-01,gadoon textile mills ltd,-0.005758,57819,0.785,0.39,19.00,0.395
25,2010-11-01,gadoon textile mills ltd,0.025131,84861,0.452,0.39,9.00,0.062
25,2010-12-01,gadoon textile mills ltd,0.320102,19562,0.452,0.39,6.00,0.062
25,2011-01-01,gadoon textile mills ltd,0.005602,157308,0.049728689,1.25,19.00,-1.200271311
25,2011-02-01,gadoon textile mills ltd,0.04541,235929,0.622789076,1.25,10.00,-0.627210924
25,2011-03-01,gadoon textile mills ltd,0.025248,225872,0.418729219,1.25,13.00,-0.831270781
25,2011-04-01,gadoon textile mills ltd,-0.104448,202037,0.61577255,1.25,1.00,-0.63422745
25,2011-05-01,gadoon textile mills ltd,-0.011932,59159,0.34181624,1.25,19.00,-0.90818376
25,2011-06-01,gadoon textile mills ltd,-0.018326,46556,0.998276896,1.25,9.00,-0.251723104
25,2011-07-01,gadoon textile mills ltd,-0.09531,245137,0.40305185,1.25,18.00,-0.84694815
25,2011-08-01,gadoon textile mills ltd,-0.035091,179488,0.717792349,1.25,4.00,-0.532207651
25,2011-09-01,gadoon textile mills ltd,0.068993,136347,0.098103134,1.25,6.00,-1.151896866
25,2011-10-01,gadoon textile mills ltd,-0.138496,66245,0.918980739,1.25,17.00,-0.331019261
25,2011-11-01,gadoon textile mills ltd,-0.097226,37892,0.058667978,1.25,18.00,-1.191332022
25,2011-12-01,gadoon textile mills ltd,0.097226,94318,0.473705213,1.25,6.00,-0.776294787
25,2012-01-01,gadoon textile mills ltd,-0.043825,169318,0.027092216,0.4,10.00,-0.372907784
25,2012-02-01,gadoon textile mills ltd,-0.020203,174112,0.816869456,0.4,16.00,0.416869456
25,2012-03-01,gadoon textile mills ltd,0.124202,217912,0.910432459,0.4,8.00,0.510432459
25,2012-04-01,gadoon textile mills ltd,0.103015,96619,0.862058647,0.4,19.00,0.462058647
25,2012-05-01,gadoon textile mills ltd,-0.023027,117815,0.459447547,0.4,7.00,0.059447547
25,2012-06-01,gadoon textile mills ltd,-0.035567,232646,0.884806339,0.4,16.00,0.484806339
25,2012-07-01,gadoon textile mills ltd,0.05305,20310,0.112066832,0.4,6.00,-0.287933168
25,2012-08-01,gadoon textile mills ltd,0.013641,35658,0.821742767,0.4,13.00,0.421742767
25,2012-09-01,gadoon textile mills ltd,-0.02416,151980,0.506607479,0.4,9.00,0.106607479
25,2012-10-01,gadoon textile mills ltd,-0.039432,17087,0.565375311,0.4,12.00,0.165375311
25,2012-11-01,gadoon textile mills ltd,0.114225,22639,0.949954795,0.4,18.00,0.549954795
25,2012-12-01,gadoon textile mills ltd,0.070729,47066,0.182409409,0.4,12.00,-0.217590591
26,2010-01-01,Exide pakistan ltd,0.10252,111269,0.5832,0.39,15.00,0.1932
26,2010-02-01,Exide pakistan ltd,-0.099803,53972,0.683,0.39,12.00,0.293
26,2010-03-01,Exide pakistan ltd,0.140851,34126,0.25,0.39,7.00,-0.14
26,2010-04-01,Exide pakistan ltd,0.035033,253532,0.72,0.39,8.00,0.33
26,2010-05-01,Exide pakistan ltd,-0.194647,27658,0.654,0.39,12.00,0.264
26,2010-06-01,Exide pakistan ltd,-0.009516,224300,0.65,0.39,7.00,0.26
26,2010-07-01,Exide pakistan ltd,-0.076427,159329,254,0.39,4.00,253.61
26,2010-08-01,Exide pakistan ltd,-0.205669,228819,0.6,0.39,18.00,0.21
26,2010-09-01,Exide pakistan ltd,0.132478,177792,0.3,0.39,13.00,-0.09
26,2010-10-01,Exide pakistan ltd,0.047216,108927,0.785,0.39,13.00,0.395
26,2010-11-01,Exide pakistan ltd,0.167186,45289,0.452,0.39,2.00,0.062
26,2010-12-01,Exide pakistan ltd,0.088323,166925,0.452,0.39,7.00,0.062
26,2011-01-01,Exide pakistan ltd,-0.045902,234359,0.252698473,1.25,5.00,-0.997301527
26,2011-02-01,Exide pakistan ltd,-0.016548,110368,0.068862504,1.25,20.00,-1.181137496
26,2011-03-01,Exide pakistan ltd,-0.022107,189167,0.480965677,1.25,18.00,-0.769034323
26,2011-04-01,Exide pakistan ltd,0.264173,193045,0.255564578,1.25,8.00,-0.994435422
26,2011-05-01,Exide pakistan ltd,-0.096666,60513,0.100068511,1.25,12.00,-1.149931489
26,2011-06-01,Exide pakistan ltd,-0.017566,133315,0.434276837,1.25,12.00,-0.815723163
26,2011-07-01,Exide pakistan ltd,-0.039241,31186,0.268713186,1.25,2.00,-0.981286814
26,2011-08-01,Exide pakistan ltd,-0.031562,226767,0.33094445,1.25,11.00,-0.91905555
26,2011-09-01,Exide pakistan ltd,0.004338,42575,0.437656862,1.25,5.00,-0.812343138
26,2011-10-01,Exide pakistan ltd,-0.110303,177653,0.342715677,1.25,2.00,-0.907284323
26,2011-11-01,Exide pakistan ltd,0.010817,55216,0.857114336,1.25,16.00,-0.392885664
26,2011-12-01,Exide pakistan ltd,0.013064,4334,0.471470858,1.25,3.00,-0.778529142
26,2012-01-01,Exide pakistan ltd,0.001254,14501,0.010817545,0.4,17.00,-0.389182455
26,2012-02-01,Exide pakistan ltd,0.200329,85955,0.519981425,0.4,15.00,0.119981425
26,2012-03-01,Exide pakistan ltd,-0.035494,242016,0.244818765,0.4,13.00,-0.155181235
26,2012-04-01,Exide pakistan ltd,-0.004794,51720,0.423454483,0.4,6.00,0.023454483
26,2012-05-01,Exide pakistan ltd,0.27262,123864,0.720143126,0.4,19.00,0.320143126
26,2012-06-01,Exide pakistan ltd,-0.09592,100590,0.885657771,0.4,8.00,0.485657771
26,2012-07-01,Exide pakistan ltd,0.033006,172069,0.796856398,0.4,16.00,0.396856398
26,2012-08-01,Exide pakistan ltd,-0.023211,149525,0.071842032,0.4,19.00,-0.328157968
26,2012-09-01,Exide pakistan ltd,-0.327913,238303,0.329336904,0.4,18.00,-0.070663096
26,2012-10-01,Exide pakistan ltd,-0.047868,77200,0.731136535,0.4,11.00,0.331136535
26,2012-11-01,Exide pakistan ltd,0.092373,241045,0.139692553,0.4,13.00,-0.260307447
26,2012-12-01,Exide pakistan ltd,0.225494,192074,0.734791123,0.4,5.00,0.334791123
27,2010-01-01,pak datacom ltd,-0.035268,29,0.5832,0.39,18.00,0.1932
27,2010-02-01,pak datacom ltd,0.102279,130161,0.683,0.39,15.00,0.293
27,2010-03-01,pak datacom ltd,-0.052268,208936,0.25,0.39,5.00,-0.14
27,2010-04-01,pak datacom ltd,0.047628,119951,0.72,0.39,14.00,0.33
27,2010-05-01,pak datacom ltd,-0.123614,35120,0.654,0.39,17.00,0.264
27,2010-06-01,pak datacom ltd,0.164443,252461,0.65,0.39,16.00,0.26
27,2010-07-01,pak datacom ltd,-0.052525,73179,254,0.39,14.00,253.61
27,2010-08-01,pak datacom ltd,0.070404,126159,0.6,0.39,16.00,0.21
27,2010-09-01,pak datacom ltd,0.008734,53919,0.3,0.39,18.00,-0.09
27,2010-10-01,pak datacom ltd,-0.214593,214711,0.785,0.39,18.00,0.395
27,2010-11-01,pak datacom ltd,-0.142082,217328,0.452,0.39,11.00,0.062
27,2010-12-01,pak datacom ltd,-0.008734,10438,0.452,0.39,18.00,0.062
27,2011-01-01,pak datacom ltd,-0.04299,220261,0.158925921,1.25,10.00,-1.091074079
27,2011-02-01,pak datacom ltd,0.13875,232408,0.116603727,1.25,9.00,-1.133396273
27,2011-03-01,pak datacom ltd,-0.107212,101299,0.590126879,1.25,3.00,-0.659873121
27,2011-04-01,pak datacom ltd,-0.028958,206317,0.326825319,1.25,9.00,-0.923174681
27,2011-05-01,pak datacom ltd,-0.13206,46465,0.417401644,1.25,15.00,-0.832598356
27,2011-06-01,pak datacom ltd,-0.085942,93161,0.204124589,1.25,16.00,-1.045875411
27,2011-07-01,pak datacom ltd,-0.053996,101236,0.701974917,1.25,17.00,-0.548025083
27,2011-08-01,pak datacom ltd,0,49896,0.272456377,1.25,20.00,-0.977543623
27,2011-09-01,pak datacom ltd,-0.054218,23277,0.756573665,1.25,13.00,-0.493426335
27,2011-10-01,pak datacom ltd,-0.074108,15021,0.645591492,1.25,9.00,-0.604408508
27,2011-11-01,pak datacom ltd,0,4445,0.217922047,1.25,10.00,-1.032077953
27,2011-12-01,pak datacom ltd,0.203882,35546,0.177356308,1.25,4.00,-1.072643692
27,2012-01-01,pak datacom ltd,0.043816,177700,0.221950534,0.4,15.00,-0.178049466
27,2012-02-01,pak datacom ltd,0.023632,15178,0.070712374,0.4,5.00,-0.329287626
27,2012-03-01,pak datacom ltd,0.027062,268738,0.624392296,0.4,16.00,0.224392296
27,2012-04-01,pak datacom ltd,0.309107,269181,0.259661284,0.4,11.00,-0.140338716
27,2012-05-01,pak datacom ltd,0.243232,222626,0.012441131,0.4,4.00,-0.387558869
27,2012-06-01,pak datacom ltd,-0.06934,226277,0.870322474,0.4,11.00,0.470322474
27,2012-07-01,pak datacom ltd,0.243676,211971,0.71080324,0.4,15.00,0.31080324
27,2012-08-01,pak datacom ltd,-0.079666,14166,0.521978412,0.4,9.00,0.121978412
27,2012-09-01,pak datacom ltd,0.215523,263505,0.620821343,0.4,10.00,0.220821343
27,2012-10-01,pak datacom ltd,0.439917,37377,0.017757193,0.4,20.00,-0.382242807
27,2012-11-01,pak datacom ltd,-0.0113,199558,0.234351008,0.4,14.00,-0.165648992
27,2012-12-01,pak datacom ltd,-0.039994,253561,0.260491023,0.4,14.00,-0.139508977
28,2010-01-01,flying cement,0.097328,119413,0.5832,0.39,16.00,0.1932
28,2010-02-01,flying cement,0.06252,213382,0.683,0.39,1.00,0.293
28,2010-03-01,flying cement,0.093932,104247,0.25,0.39,3.00,-0.14
28,2010-04-01,flying cement,-0.04948,41223,0.72,0.39,19.00,0.33
28,2010-05-01,flying cement,-0.292525,216936,0.654,0.39,18.00,0.264
28,2010-06-01,flying cement,-0.004866,150257,0.65,0.39,14.00,0.26
28,2010-07-01,flying cement,0.009709,236831,254,0.39,11.00,253.61
28,2010-08-01,flying cement,-0.044452,146637,0.6,0.39,13.00,0.21
28,2010-09-01,flying cement,-0.025577,93239,0.3,0.39,10.00,-0.09
28,2010-10-01,flying cement,-0.015666,25134,0.785,0.39,13.00,0.395
28,2010-11-01,flying cement,-0.07654,12152,0.452,0.39,2.00,0.062
28,2010-12-01,flying cement,0.022473,169658,0.452,0.39,17.00,0.062
28,2011-01-01,flying cement,0.414111,176501,0.226340468,1.25,20.00,-1.023659532
28,2011-02-01,flying cement,-0.102662,264271,0.767441736,1.25,7.00,-0.482558264
28,2011-03-01,flying cement,-0.109139,113049,0.56734112,1.25,5.00,-0.68265888
28,2011-04-01,flying cement,0.177464,258627,0.279478724,1.25,17.00,-0.970521276
28,2011-05-01,flying cement,-0.116967,193935,0.165608678,1.25,12.00,-1.084391322
28,2011-06-01,flying cement,-0.026323,232696,0.348177329,1.25,11.00,-0.901822671
28,2011-07-01,flying cement,-0.088431,101707,0.45211476,1.25,1.00,-0.79788524
28,2011-08-01,flying cement,-0.218945,163119,0.051739191,1.25,6.00,-1.198260809
28,2011-09-01,flying cement,0.159371,25477,0.046534168,1.25,13.00,-1.203465832
28,2011-10-01,flying cement,-0.119033,22884,0.314256537,1.25,3.00,-0.935743463
28,2011-11-01,flying cement,0.02754,90547,0.514507924,1.25,13.00,-0.735492076
28,2011-12-01,flying cement,-0.052129,64607,0.180849474,1.25,13.00,-1.069150526
28,2012-01-01,flying cement,0.20141,172879,0.690638691,0.4,13.00,0.290638691
28,2012-02-01,flying cement,-0.156529,99775,0.929827547,0.4,3.00,0.529827547
28,2012-03-01,flying cement,0.143619,39127,0.123901609,0.4,5.00,-0.276098391
28,2012-04-01,flying cement,0.111454,50426,0.790659099,0.4,14.00,0.390659099
28,2012-05-01,flying cement,-0.157241,218191,0.491509044,0.4,18.00,0.091509044
28,2012-06-01,flying cement,0.061543,16903,0.228716537,0.4,19.00,-0.171283463
28,2012-07-01,flying cement,0.043112,89273,0.077827182,0.4,1.00,-0.322172818
28,2012-08-01,flying cement,0.174807,232489,0.211681006,0.4,17.00,-0.188318994
28,2012-09-01,flying cement,-0.223144,258345,0.091519069,0.4,7.00,-0.308480931
28,2012-10-01,flying cement,0.04652,233882,0.393990797,0.4,17.00,-0.006009203
28,2012-11-01,flying cement,0.065958,250769,0.131334182,0.4,8.00,-0.268665818
28,2012-12-01,flying cement,-0.156281,38476,0.831924063,0.4,1.00,0.431924063
29,2010-01-01,Fazal cloth mills,0.14792,165951,0.5832,0.39,1.00,0.1932
29,2010-02-01,Fazal cloth mills,0.288128,281788,0.683,0.39,18.00,0.293
29,2010-03-01,Fazal cloth mills,-0.183768,286636,0.25,0.39,19.00,-0.14
29,2010-04-01,Fazal cloth mills,0.285991,289501,0.72,0.39,19.00,0.33
29,2010-05-01,Fazal cloth mills,-0.095552,125749,0.654,0.39,1.00,0.264
29,2010-06-01,Fazal cloth mills,0.201637,67182,0.65,0.39,15.00,0.26
29,2010-07-01,Fazal cloth mills,-0.085984,44761,254,0.39,11.00,253.61
29,2010-08-01,Fazal cloth mills,0.064005,190220,0.6,0.39,20.00,0.21
29,2010-09-01,Fazal cloth mills,-0.051293,238914,0.3,0.39,16.00,-0.09
29,2010-10-01,Fazal cloth mills,0.156654,145862,0.785,0.39,17.00,0.395
29,2010-11-01,Fazal cloth mills,0.086178,99726,0.452,0.39,5.00,0.062
29,2010-12-01,Fazal cloth mills,0.250295,98870,0.452,0.39,18.00,0.062
29,2011-01-01,Fazal cloth mills,0.039429,34925,0.208662602,1.25,10.00,-1.041337398
29,2011-02-01,Fazal cloth mills,-0.076763,129856,0.564227373,1.25,15.00,-0.685772627
29,2011-03-01,Fazal cloth mills,0.13347,112379,0.103807492,1.25,4.00,-1.146192508
29,2011-04-01,Fazal cloth mills,0.02086,272764,0.573592051,1.25,20.00,-0.676407949
29,2011-05-01,Fazal cloth mills,-0.009102,28882,0.312842638,1.25,7.00,-0.937157362
29,2011-06-01,Fazal cloth mills,0.022602,76647,0.87140246,1.25,3.00,-0.37859754
29,2011-07-01,Fazal cloth mills,0.087649,104388,0.273477238,1.25,15.00,-0.976522762
29,2011-08-01,Fazal cloth mills,-0.074101,138003,0.956870032,1.25,13.00,-0.293129968
29,2011-09-01,Fazal cloth mills,-0.28523,201995,0.444117867,1.25,2.00,-0.805882133
29,2011-10-01,Fazal cloth mills,0.020468,269507,0.709941487,1.25,5.00,-0.540058513
29,2011-11-01,Fazal cloth mills,0.00148,14614,0.684634305,1.25,8.00,-0.565365695
29,2011-12-01,Fazal cloth mills,-0.044449,122621,0.805046268,1.25,14.00,-0.444953732
29,2012-01-01,Fazal cloth mills,0.029139,212701,0.741648167,0.4,16.00,0.341648167
29,2012-02-01,Fazal cloth mills,0.068469,156911,0.364786625,0.4,10.00,-0.035213375
29,2012-03-01,Fazal cloth mills,-0.009055,13447,0.635643969,0.4,12.00,0.235643969
29,2012-04-01,Fazal cloth mills,0.085504,129698,0.095332733,0.4,7.00,-0.304667267
29,2012-05-01,Fazal cloth mills,0.011346,28426,0.657121123,0.4,4.00,0.257121123
29,2012-06-01,Fazal cloth mills,-0.119766,238295,0.445432577,0.4,11.00,0.045432577
29,2012-07-01,Fazal cloth mills,0.022012,185077,0.949804223,0.4,16.00,0.549804223
29,2012-08-01,Fazal cloth mills,0.608087,136676,0.926134329,0.4,14.00,0.526134329
29,2012-09-01,Fazal cloth mills,-0.04676,247387,0.442294504,0.4,12.00,0.042294504
29,2012-10-01,Fazal cloth mills,0.068563,121402,0.952047585,0.4,6.00,0.552047585
29,2012-11-01,Fazal cloth mills,-0.058932,43808,0.474639387,0.4,15.00,0.074639387
29,2012-12-01,Fazal cloth mills,-0.059228,114562,0.973999977,0.4,17.00,0.573999977
30,2010-01-01,Aagriauto industries ltd,0.017767,113353,0.5832,0.39,8.00,0.1932
30,2010-02-01,Aagriauto industries ltd,0.026866,22702,0.683,0.39,10.00,0.293
30,2010-03-01,Aagriauto industries ltd,0.015748,117204,0.25,0.39,19.00,-0.14
30,2010-04-01,Aagriauto industries ltd,0.126357,296411,0.72,0.39,19.00,0.33
30,2010-05-01,Aagriauto industries ltd,-0.059429,268314,0.654,0.39,6.00,0.264
30,2010-06-01,Aagriauto industries ltd,0.008295,87259,0.65,0.39,5.00,0.26
30,2010-07-01,Aagriauto industries ltd,0.106838,46628,254,0.39,5.00,253.61
30,2010-08-01,Aagriauto industries ltd,-0.136252,265985,0.6,0.39,7.00,0.21
30,2010-09-01,Aagriauto industries ltd,0.043803,186468,0.3,0.39,9.00,-0.09
30,2010-10-01,Aagriauto industries ltd,-0.036368,104922,0.785,0.39,7.00,0.395
30,2010-11-01,Aagriauto industries ltd,0.036368,154719,0.452,0.39,3.00,0.062
30,2010-12-01,Aagriauto industries ltd,0.084866,105897,0.452,0.39,19.00,0.062
30,2011-01-01,Aagriauto industries ltd,-0.199615,130954,0.617791743,1.25,3.00,-0.632208257
30,2011-02-01,Aagriauto industries ltd,-0.024033,4384,0.281339397,1.25,10.00,-0.968660603
30,2011-03-01,Aagriauto industries ltd,0.065214,223416,0.977623315,1.25,1.00,-0.272376685
30,2011-04-01,Aagriauto industries ltd,0.091867,245225,0.748554742,1.25,3.00,-0.501445258
30,2011-05-01,Aagriauto industries ltd,0.148547,233975,0.76949517,1.25,2.00,-0.48050483
30,2011-06-01,Aagriauto industries ltd,-0.004523,160480,0.235388698,1.25,4.00,-1.014611302
30,2011-07-01,Aagriauto industries ltd,-0.09798,11742,0.302176352,1.25,6.00,-0.947823648
30,2011-08-01,Aagriauto industries ltd,-0.014815,14226,0.046831888,1.25,4.00,-1.203168112
30,2011-09-01,Aagriauto industries ltd,-0.093163,116735,0.615831213,1.25,20.00,-0.634168787
30,2011-10-01,Aagriauto industries ltd,-0.010209,213160,0.624497494,1.25,8.00,-0.625502506
30,2011-11-01,Aagriauto industries ltd,0.029999,133874,0.898212947,1.25,8.00,-0.351787053
30,2011-12-01,Aagriauto industries ltd,0.019721,90369,0.56507227,1.25,14.00,-0.68492773
30,2012-01-01,Aagriauto industries ltd,0.037108,123444,0.424788887,0.4,11.00,0.024788887
30,2012-02-01,Aagriauto industries ltd,0.255744,107226,0.027579699,0.4,11.00,-0.372420301
30,2012-03-01,Aagriauto industries ltd,0.127943,158660,0.277150608,0.4,18.00,-0.122849392
30,2012-04-01,Aagriauto industries ltd,0.096838,9841,0.910549118,0.4,12.00,0.510549118
30,2012-05-01,Aagriauto industries ltd,0.096235,86351,0.552691063,0.4,17.00,0.152691063
30,2012-06-01,Aagriauto industries ltd,0.054588,147923,0.604912556,0.4,7.00,0.204912556
30,2012-07-01,Aagriauto industries ltd,0.019803,260626,0.731775762,0.4,14.00,0.331775762
30,2012-08-01,Aagriauto industries ltd,0.08512,114176,0.732921401,0.4,20.00,0.332921401
30,2012-09-01,Aagriauto industries ltd,0.056345,252688,0.871837571,0.4,20.00,0.471837571
30,2012-10-01,Aagriauto industries ltd,-0.035186,279620,0.566926196,0.4,10.00,0.166926196
30,2012-11-01,Aagriauto industries ltd,-0.020596,149989,0.486951446,0.4,3.00,0.086951446
30,2012-12-01,Aagriauto industries ltd,0.170725,147565,0.661131842,0.4,16.00,0.261131842
31,2010-01-01,Shezan International,0.082251,179464,0.5832,0.39,20.00,0.1932
31,2010-02-01,Shezan International,-0.040005,103130,0.683,0.39,11.00,0.293
31,2010-03-01,Shezan International,-0.058757,271448,0.25,0.39,6.00,-0.14
31,2010-04-01,Shezan International,0.039739,236193,0.72,0.39,10.00,0.33
31,2010-05-01,Shezan International,-0.180947,157595,0.654,0.39,20.00,0.264
31,2010-06-01,Shezan International,0.061622,102740,0.65,0.39,20.00,0.26
31,2010-07-01,Shezan International,-0.089423,156781,254,0.39,14.00,253.61
31,2010-08-01,Shezan International,0.005407,265387,0.6,0.39,11.00,0.21
31,2010-09-01,Shezan International,-0.071096,285732,0.3,0.39,1.00,-0.09
31,2010-10-01,Shezan International,0.010471,127953,0.785,0.39,18.00,0.395
31,2010-11-01,Shezan International,-0.010471,195890,0.452,0.39,10.00,0.062
31,2010-12-01,Shezan International,0.202382,95826,0.452,0.39,2.00,0.062
31,2011-01-01,Shezan International,-0.020765,79721,0.799988386,1.25,16.00,-0.450011614
31,2011-02-01,Shezan International,-0.212929,241530,0.405548978,1.25,4.00,-0.844451022
31,2011-03-01,Shezan International,-0.269848,154078,0.193145289,1.25,10.00,-1.056854711
31,2011-04-01,Shezan International,-0.138788,123380,0.489565531,1.25,20.00,-0.760434469
31,2011-05-01,Shezan International,-0.320779,245302,0.389338232,1.25,17.00,-0.860661768
31,2011-06-01,Shezan International,-0.015884,226467,0.918169467,1.25,4.00,-0.331830533
31,2011-07-01,Shezan International,-0.051328,65297,0.454375335,1.25,18.00,-0.795624665
31,2011-08-01,Shezan International,-0.20505,104805,0.398469495,1.25,18.00,-0.851530505
31,2011-09-01,Shezan International,0.262033,82402,0.452977656,1.25,10.00,-0.797022344
31,2011-10-01,Shezan International,0.134774,27742,0.983998918,1.25,6.00,-0.266001082
31,2011-11-01,Shezan International,0.014389,170574,0.920674809,1.25,2.00,-0.329325191
31,2011-12-01,Shezan International,-0.014389,243862,0.562820693,1.25,1.00,-0.687179307
31,2012-01-01,Shezan International,0.074629,71063,0.920878968,0.4,10.00,0.520878968
31,2012-02-01,Shezan International,0.070621,236738,0.737428199,0.4,5.00,0.337428199
31,2012-03-01,Shezan International,0.031531,124919,0.474390427,0.4,16.00,0.074390427
31,2012-04-01,Shezan International,0.063346,37686,0.938056904,0.4,10.00,0.538056904
31,2012-05-01,Shezan International,0.007366,253950,0.094631508,0.4,10.00,-0.305368492
31,2012-06-01,Shezan International,-0.026566,153611,0.533470133,0.4,5.00,0.133470133
31,2012-07-01,Shezan International,0.104423,45097,0.189712563,0.4,9.00,-0.210287437
31,2012-08-01,Shezan International,0.277514,168853,0.355552376,0.4,6.00,-0.044447624
31,2012-09-01,Shezan International,-0.23673,184776,0.165404013,0.4,18.00,-0.234595987
31,2012-10-01,Shezan International,-0.020403,159163,0.775979307,0.4,17.00,0.375979307
31,2012-11-01,Shezan International,-0.014547,230741,0.549794896,0.4,9.00,0.149794896
31,2012-12-01,Shezan International,0.022394,133565,0.452010124,0.4,2.00,0.052010124
32,2010-01-01,Singer pakistan ltd,-0.133531,239306,0.5832,0.39,8.00,0.1932
32,2010-02-01,Singer pakistan ltd,-0.001907,137385,0.683,0.39,1.00,0.293
32,2010-03-01,Singer pakistan ltd,0.028966,143556,0.25,0.39,8.00,-0.14
